"sample_ID","species","presence"
"40_N","Psammotettix maritimus",0
"41_N","Psammotettix maritimus",0
"42_N","Psammotettix maritimus",0
"43_N","Psammotettix maritimus",0
"44_N","Psammotettix maritimus",0
"45_N","Psammotettix maritimus",1
"47_N","Psammotettix maritimus",0
"48_N","Psammotettix maritimus",0
"49_N","Psammotettix maritimus",0
"5_N","Psammotettix maritimus",0
"51_N","Psammotettix maritimus",0
"52_N","Psammotettix maritimus",0
"53_N","Psammotettix maritimus",0
"54_N","Psammotettix maritimus",0
"55_N","Psammotettix maritimus",1
"56_N","Psammotettix maritimus",0
"57_N","Psammotettix maritimus",0
"58_N","Psammotettix maritimus",0
"59_N","Psammotettix maritimus",0
"6_N","Psammotettix maritimus",1
"61_N","Psammotettix maritimus",1
"62_N","Psammotettix maritimus",0
"63_N","Psammotettix maritimus",1
"64_N","Psammotettix maritimus",0
"65_N","Psammotettix maritimus",0
"66_N","Psammotettix maritimus",1
"67_N","Psammotettix maritimus",0
"68_N","Psammotettix maritimus",0
"69_N","Psammotettix maritimus",0
"7_N","Psammotettix maritimus",0
"70_N","Psammotettix maritimus",1
"71_N","Psammotettix maritimus",1
"72_N","Psammotettix maritimus",0
"73_N","Psammotettix maritimus",0
"74_N","Psammotettix maritimus",0
"75_N","Psammotettix maritimus",1
"76_N","Psammotettix maritimus",0
"77_N","Psammotettix maritimus",1
"78_N","Psammotettix maritimus",1
"79_N","Psammotettix maritimus",1
"8_N","Psammotettix maritimus",0
"80_N","Psammotettix maritimus",0
"81_N","Psammotettix maritimus",0
"82_N","Psammotettix maritimus",0
"83_N","Psammotettix maritimus",0
"84_N","Psammotettix maritimus",1
"85_N","Psammotettix maritimus",0
"86_N","Psammotettix maritimus",0
"87_N","Psammotettix maritimus",0
"88_N","Psammotettix maritimus",0
"89_N","Psammotettix maritimus",0
"9_N","Psammotettix maritimus",0
"90_N","Psammotettix maritimus",1
"94_N","Psammotettix maritimus",1
"98_N","Psammotettix maritimus",0
"1_UK","Psammotettix maritimus",0
"10_UK","Psammotettix maritimus",0
"12_UK","Psammotettix maritimus",0
"13_UK","Psammotettix maritimus",0
"14_UK","Psammotettix maritimus",0
"15_UK","Psammotettix maritimus",0
"16_UK","Psammotettix maritimus",0
"17_UK","Psammotettix maritimus",0
"18_UK","Psammotettix maritimus",0
"19_UK","Psammotettix maritimus",0
"2_UK","Psammotettix maritimus",0
"20_UK","Psammotettix maritimus",0
"21_UK","Psammotettix maritimus",0
"22_UK","Psammotettix maritimus",0
"23_UK","Psammotettix maritimus",0
"24_UK","Psammotettix maritimus",0
"25_UK","Psammotettix maritimus",0
"26_UK","Psammotettix maritimus",0
"27_UK","Psammotettix maritimus",0
"28_UK","Psammotettix maritimus",0
"29_UK","Psammotettix maritimus",0
"3_UK","Psammotettix maritimus",0
"30_UK","Psammotettix maritimus",0
"31_UK","Psammotettix maritimus",0
"32_UK","Psammotettix maritimus",0
"33_UK","Psammotettix maritimus",0
"34_UK","Psammotettix maritimus",0
"35_UK","Psammotettix maritimus",0
"36_UK","Psammotettix maritimus",0
"37_UK","Psammotettix maritimus",0
"38_UK","Psammotettix maritimus",0
"39_UK","Psammotettix maritimus",0
"4_UK","Psammotettix maritimus",0
"40_UK","Psammotettix maritimus",0
"41_UK","Psammotettix maritimus",0
"43_UK","Psammotettix maritimus",0
"44_UK","Psammotettix maritimus",0
"45_UK","Psammotettix maritimus",0
"46_UK","Psammotettix maritimus",0
"47_UK","Psammotettix maritimus",0
"48_UK","Psammotettix maritimus",0
"49_UK","Psammotettix maritimus",0
"5_UK","Psammotettix maritimus",0
"50_UK","Psammotettix maritimus",0
"51_UK","Psammotettix maritimus",0
"52_UK","Psammotettix maritimus",0
"53_UK","Psammotettix maritimus",0
"54_UK","Psammotettix maritimus",0
"55_UK","Psammotettix maritimus",0
"56_UK","Psammotettix maritimus",0
"57_UK","Psammotettix maritimus",0
"58_UK","Psammotettix maritimus",0
"59_UK","Psammotettix maritimus",0
"6_UK","Psammotettix maritimus",0
"60_UK","Psammotettix maritimus",0
"7_UK","Psammotettix maritimus",0
"8_UK","Psammotettix maritimus",0
"9_UK","Psammotettix maritimus",0
"1_ODK","Dactylochelifer latreillii",0
"10_NPT","Dactylochelifer latreillii",0
"100_DHN1","Dactylochelifer latreillii",0
"101_DHN1","Dactylochelifer latreillii",1
"11_NPT","Dactylochelifer latreillii",0
"110_DUI","Dactylochelifer latreillii",1
"111_DUI","Dactylochelifer latreillii",1
"112_DUI","Dactylochelifer latreillii",0
"113_DUI","Dactylochelifer latreillii",1
"114_DUI","Dactylochelifer latreillii",0
"115_DUI","Dactylochelifer latreillii",0
"116_DUI","Dactylochelifer latreillii",1
"117_DUI","Dactylochelifer latreillii",0
"118_DUI","Dactylochelifer latreillii",1
"119_DUI","Dactylochelifer latreillii",1
"12_NPT","Dactylochelifer latreillii",1
"120_DUI","Dactylochelifer latreillii",1
"121_DUI","Dactylochelifer latreillii",1
"122_DUI","Dactylochelifer latreillii",0
"123_DUI","Dactylochelifer latreillii",0
"125_WTN","Dactylochelifer latreillii",0
"126_WTN","Dactylochelifer latreillii",0
"127_WTN","Dactylochelifer latreillii",0
"128_WTN","Dactylochelifer latreillii",1
"129_WTN","Dactylochelifer latreillii",0
"13_NPT","Dactylochelifer latreillii",0
"130_WTN","Dactylochelifer latreillii",0
"131_WTN","Dactylochelifer latreillii",0
"132_WTN","Dactylochelifer latreillii",0
"133_WTN","Dactylochelifer latreillii",0
"134_WTN","Dactylochelifer latreillii",0
"135_WTN","Dactylochelifer latreillii",0
"137_WTN","Dactylochelifer latreillii",0
"138_WTN","Dactylochelifer latreillii",0
"139_WTN","Dactylochelifer latreillii",0
"14_NPT","Dactylochelifer latreillii",0
"140_ODK-BAD","Dactylochelifer latreillii",0
"141_ODK-BAD","Dactylochelifer latreillii",1
"142_ODK-BAD","Dactylochelifer latreillii",1
"143_ODK-BAD","Dactylochelifer latreillii",1
"144_ODK-BAD","Dactylochelifer latreillii",0
"145_ODK-BAD","Dactylochelifer latreillii",0
"146_ODK-BAD","Dactylochelifer latreillii",0
"147_ODK-BAD","Dactylochelifer latreillii",0
"148_ODK-BAD","Dactylochelifer latreillii",0
"15_NPT","Dactylochelifer latreillii",0
"150_ODK-BAD","Dactylochelifer latreillii",0
"151_ZWN","Dactylochelifer latreillii",1
"152_ZWN","Dactylochelifer latreillii",1
"153_ZWN","Dactylochelifer latreillii",0
"154_ZWN","Dactylochelifer latreillii",1
"155_ZWN","Dactylochelifer latreillii",0
"156_ZWN","Dactylochelifer latreillii",0
"157_ZWN","Dactylochelifer latreillii",1
"158_ZWN","Dactylochelifer latreillii",0
"159_ZWN","Dactylochelifer latreillii",1
"16_NPT","Dactylochelifer latreillii",1
"160_ZWN","Dactylochelifer latreillii",0
"161_ZWN","Dactylochelifer latreillii",1
"162_DHN_K","Dactylochelifer latreillii",0
"163_DHN_K","Dactylochelifer latreillii",1
"164_DHN_K","Dactylochelifer latreillii",0
"165_DHN_K","Dactylochelifer latreillii",0
"166_DHN_K","Dactylochelifer latreillii",0
"167_DHN_K","Dactylochelifer latreillii",0
"168_DHN_K","Dactylochelifer latreillii",0
"169_DHN_K","Dactylochelifer latreillii",0
"17_NPT","Dactylochelifer latreillii",0
"170_DHN_K","Dactylochelifer latreillii",0
"171_DHN_K","Dactylochelifer latreillii",0
"172_DHN_K","Dactylochelifer latreillii",0
"173_DHN_K","Dactylochelifer latreillii",1
"174_DHN_K","Dactylochelifer latreillii",1
"175_DHN_K","Dactylochelifer latreillii",0
"176_DHN_K","Dactylochelifer latreillii",1
"177_BKN_W","Dactylochelifer latreillii",0
"178_BKN_W","Dactylochelifer latreillii",1
"179_BKN_W","Dactylochelifer latreillii",0
"18_NPT","Dactylochelifer latreillii",0
"180_BKN_W","Dactylochelifer latreillii",0
"181_BKN_W","Dactylochelifer latreillii",1
"182_BKN_W","Dactylochelifer latreillii",0
"183_BKN_W","Dactylochelifer latreillii",1
"184_BKN_W","Dactylochelifer latreillii",0
"185_BKN_W","Dactylochelifer latreillii",0
"186_BKN_W","Dactylochelifer latreillii",0
"187_BKN_W","Dactylochelifer latreillii",1
"188_BKN_W","Dactylochelifer latreillii",0
"189_BKN_W","Dactylochelifer latreillii",0
"19_NPT","Dactylochelifer latreillii",0
"190_BKN_W","Dactylochelifer latreillii",0
"191_BKN_W","Dactylochelifer latreillii",0
"192_ZWN","Dactylochelifer latreillii",1
"193_ZWN","Dactylochelifer latreillii",0
"194_ZWN","Dactylochelifer latreillii",0
"195_ZWN","Dactylochelifer latreillii",1
"196_ZWN2","Dactylochelifer latreillii",1
"197_ZWN2","Dactylochelifer latreillii",0
"198_ZWN2","Dactylochelifer latreillii",0
"199_ZWN2","Dactylochelifer latreillii",0
"2_ODK","Dactylochelifer latreillii",1
"20_NPT","Dactylochelifer latreillii",0
"200_ZWN2","Dactylochelifer latreillii",0
"201_ZWN2","Dactylochelifer latreillii",0
"202_ZWN2","Dactylochelifer latreillii",0
"203_ZWN2","Dactylochelifer latreillii",0
"204_OST","Dactylochelifer latreillii",0
"205_OST","Dactylochelifer latreillii",0
"206_OST","Dactylochelifer latreillii",1
"207_OST","Dactylochelifer latreillii",0
"208_OST","Dactylochelifer latreillii",0
"209_OST","Dactylochelifer latreillii",0
"21_NPT","Dactylochelifer latreillii",0
"210_OST","Dactylochelifer latreillii",0
"211_OST","Dactylochelifer latreillii",1
"212_OST","Dactylochelifer latreillii",1
"213_OST","Dactylochelifer latreillii",1
"214_OST","Dactylochelifer latreillii",0
"22_NPT","Dactylochelifer latreillii",0
"23_NPT","Dactylochelifer latreillii",1
"24_BRE","Dactylochelifer latreillii",0
"25_BRE","Dactylochelifer latreillii",1
"26_BRE","Dactylochelifer latreillii",0
"27_BRE","Dactylochelifer latreillii",1
"28_BRE","Dactylochelifer latreillii",0
"29_BRE","Dactylochelifer latreillii",0
"3_ODK","Dactylochelifer latreillii",0
"30_BRE","Dactylochelifer latreillii",1
"31_BRE","Dactylochelifer latreillii",1
"32_BRE","Dactylochelifer latreillii",1
"33_BRE","Dactylochelifer latreillii",1
"34_BRE","Dactylochelifer latreillii",1
"35_BRE","Dactylochelifer latreillii",0
"36_BRE","Dactylochelifer latreillii",1
"37_BRE","Dactylochelifer latreillii",0
"38_BRE","Dactylochelifer latreillii",1
"39_LOM-BAD","Dactylochelifer latreillii",0
"4_ODK-BAD","Dactylochelifer latreillii",1
"40_LOM-BAD","Dactylochelifer latreillii",0
"41_LOM-BAD","Dactylochelifer latreillii",1
"42_LOM-BAD","Dactylochelifer latreillii",0
"43_LOM-BAD","Dactylochelifer latreillii",0
"44_LOM-BAD","Dactylochelifer latreillii",0
"45_LOM-BAD","Dactylochelifer latreillii",0
"46_LOM-BAD","Dactylochelifer latreillii",0
"47_LOM-BAD","Dactylochelifer latreillii",1
"48_LOM-BAD","Dactylochelifer latreillii",1
"49_LOM-BAD","Dactylochelifer latreillii",0
"5_ODK-BAD","Dactylochelifer latreillii",0
"50_LOM-BAD","Dactylochelifer latreillii",0
"51_LOM-BAD","Dactylochelifer latreillii",0
"52_LOM-BAD","Dactylochelifer latreillii",0
"53_DEP1","Dactylochelifer latreillii",0
"54_DEP1","Dactylochelifer latreillii",0
"55_DEP1","Dactylochelifer latreillii",0
"56_DEP1","Dactylochelifer latreillii",0
"57_DEP1","Dactylochelifer latreillii",0
"58_DEP1","Dactylochelifer latreillii",0
"59_DEP1","Dactylochelifer latreillii",0
"6_ODK-BAD","Dactylochelifer latreillii",0
"60_DEP1","Dactylochelifer latreillii",0
"61_DEP1","Dactylochelifer latreillii",0
"62_DEP1","Dactylochelifer latreillii",0
"63_DEP1","Dactylochelifer latreillii",0
"64_DEP1","Dactylochelifer latreillii",0
"65_DEP1","Dactylochelifer latreillii",0
"66_DEP1","Dactylochelifer latreillii",0
"67_DEP1","Dactylochelifer latreillii",1
"68_ODK","Dactylochelifer latreillii",0
"69_ODK","Dactylochelifer latreillii",0
"7_ODK-BAD","Dactylochelifer latreillii",0
"70_ODK","Dactylochelifer latreillii",0
"71_ODK","Dactylochelifer latreillii",0
"72_ODK","Dactylochelifer latreillii",0
"73_ODK","Dactylochelifer latreillii",0
"74_ODK","Dactylochelifer latreillii",0
"75_ODK","Dactylochelifer latreillii",0
"76_ODK","Dactylochelifer latreillii",0
"77_ODK","Dactylochelifer latreillii",0
"78_ODK","Dactylochelifer latreillii",0
"79_ODK","Dactylochelifer latreillii",0
"8_ODK-BAD","Dactylochelifer latreillii",0
"80_WDN","Dactylochelifer latreillii",0
"81_WDN","Dactylochelifer latreillii",0
"82_WDN","Dactylochelifer latreillii",0
"83_WDN","Dactylochelifer latreillii",0
"84_WDN","Dactylochelifer latreillii",0
"85_WDN","Dactylochelifer latreillii",1
"86_WDN","Dactylochelifer latreillii",0
"87_WDN","Dactylochelifer latreillii",1
"88_WDN","Dactylochelifer latreillii",1
"89_WDN","Dactylochelifer latreillii",0
"9_NPT","Dactylochelifer latreillii",0
"90_WDN","Dactylochelifer latreillii",0
"91_WDN","Dactylochelifer latreillii",0
"92_WDN","Dactylochelifer latreillii",0
"93_WDN","Dactylochelifer latreillii",0
"94_WDN","Dactylochelifer latreillii",1
"95_DHN1","Dactylochelifer latreillii",1
"96_DHN1","Dactylochelifer latreillii",0
"97_DHN1","Dactylochelifer latreillii",0
"98_DHN1","Dactylochelifer latreillii",0
"99_DHN1","Dactylochelifer latreillii",0
"1_F","Dactylochelifer latreillii",0
"10_F","Dactylochelifer latreillii",0
"100_F","Dactylochelifer latreillii",0
"101_F","Dactylochelifer latreillii",0
"102_F","Dactylochelifer latreillii",0
"103_F","Dactylochelifer latreillii",0
"104_F","Dactylochelifer latreillii",1
"105_F","Dactylochelifer latreillii",1
"106_F","Dactylochelifer latreillii",0
"107_F","Dactylochelifer latreillii",1
"108_F","Dactylochelifer latreillii",0
"109_F","Dactylochelifer latreillii",1
"11_F","Dactylochelifer latreillii",0
"110_F","Dactylochelifer latreillii",1
"112_F","Dactylochelifer latreillii",0
"113_F","Dactylochelifer latreillii",0
"114_F","Dactylochelifer latreillii",0
"115_F","Dactylochelifer latreillii",0
"116_F","Dactylochelifer latreillii",0
"117_F","Dactylochelifer latreillii",0
"118_F","Dactylochelifer latreillii",0
"119_F","Dactylochelifer latreillii",0
"12_F","Dactylochelifer latreillii",0
"120_F","Dactylochelifer latreillii",0
"121_F","Dactylochelifer latreillii",1
"122_F","Dactylochelifer latreillii",0
"123_F","Dactylochelifer latreillii",0
"124_F","Dactylochelifer latreillii",0
"127_F","Dactylochelifer latreillii",1
"128_F","Dactylochelifer latreillii",1
"129_F","Dactylochelifer latreillii",1
"13_F","Dactylochelifer latreillii",0
"130_F","Dactylochelifer latreillii",1
"131_F","Dactylochelifer latreillii",1
"132_F","Dactylochelifer latreillii",1
"133_F","Dactylochelifer latreillii",1
"134_F","Dactylochelifer latreillii",0
"135_F","Dactylochelifer latreillii",0
"136_F","Dactylochelifer latreillii",1
"137_F","Dactylochelifer latreillii",0
"138_F","Dactylochelifer latreillii",0
"139_F","Dactylochelifer latreillii",0
"14_F","Dactylochelifer latreillii",0
"140_F","Dactylochelifer latreillii",1
"141_F","Dactylochelifer latreillii",0
"142_F","Dactylochelifer latreillii",1
"143_F","Dactylochelifer latreillii",0
"144_F","Dactylochelifer latreillii",0
"146_F","Dactylochelifer latreillii",0
"147_F","Dactylochelifer latreillii",0
"148_F","Dactylochelifer latreillii",1
"149_F","Dactylochelifer latreillii",0
"15_F","Dactylochelifer latreillii",0
"150_F","Dactylochelifer latreillii",0
"151_F","Dactylochelifer latreillii",0
"154_F","Dactylochelifer latreillii",0
"155_F","Dactylochelifer latreillii",0
"156_F","Dactylochelifer latreillii",0
"157_F","Dactylochelifer latreillii",0
"158_F","Dactylochelifer latreillii",0
"159_F","Dactylochelifer latreillii",0
"16_F","Dactylochelifer latreillii",0
"160_F","Dactylochelifer latreillii",0
"161_F","Dactylochelifer latreillii",0
"162_F","Dactylochelifer latreillii",1
"163_F","Dactylochelifer latreillii",0
"164_F","Dactylochelifer latreillii",0
"165_F","Dactylochelifer latreillii",0
"166_F","Dactylochelifer latreillii",0
"167_F","Dactylochelifer latreillii",0
"168_F","Dactylochelifer latreillii",1
"169_F","Dactylochelifer latreillii",1
"17_F","Dactylochelifer latreillii",1
"170_F","Dactylochelifer latreillii",0
"172_F","Dactylochelifer latreillii",1
"173_F","Dactylochelifer latreillii",1
"174_F","Dactylochelifer latreillii",0
"175_F","Dactylochelifer latreillii",0
"176_F","Dactylochelifer latreillii",0
"177_F","Dactylochelifer latreillii",0
"178_F","Dactylochelifer latreillii",0
"179_F","Dactylochelifer latreillii",0
"18_F","Dactylochelifer latreillii",0
"180_F","Dactylochelifer latreillii",0
"182_F","Dactylochelifer latreillii",0
"183_F","Dactylochelifer latreillii",0
"184_F","Dactylochelifer latreillii",0
"185_F","Dactylochelifer latreillii",0
"186_F","Dactylochelifer latreillii",0
"187_F","Dactylochelifer latreillii",1
"188_F","Dactylochelifer latreillii",1
"189_F","Dactylochelifer latreillii",1
"19_F","Dactylochelifer latreillii",1
"2_F","Dactylochelifer latreillii",0
"20_F","Dactylochelifer latreillii",0
"21_F","Dactylochelifer latreillii",1
"22_F","Dactylochelifer latreillii",1
"23_F","Dactylochelifer latreillii",1
"24_F","Dactylochelifer latreillii",1
"25_F","Dactylochelifer latreillii",1
"26_F","Dactylochelifer latreillii",1
"27_F","Dactylochelifer latreillii",1
"28_F","Dactylochelifer latreillii",1
"29_F","Dactylochelifer latreillii",0
"3_F","Dactylochelifer latreillii",0
"30_F","Dactylochelifer latreillii",0
"31_F","Dactylochelifer latreillii",0
"32_F","Dactylochelifer latreillii",1
"33_F","Dactylochelifer latreillii",1
"34_F","Dactylochelifer latreillii",0
"35_F","Dactylochelifer latreillii",0
"36_F","Dactylochelifer latreillii",0
"37_F","Dactylochelifer latreillii",0
"38_F","Dactylochelifer latreillii",0
"39_F","Dactylochelifer latreillii",0
"4_F","Dactylochelifer latreillii",0
"40_F","Dactylochelifer latreillii",0
"41_F","Dactylochelifer latreillii",0
"42_F","Dactylochelifer latreillii",1
"43_F","Dactylochelifer latreillii",0
"44_F","Dactylochelifer latreillii",0
"45_F","Dactylochelifer latreillii",0
"46_F","Dactylochelifer latreillii",0
"47_F","Dactylochelifer latreillii",1
"5_F","Dactylochelifer latreillii",1
"53_F","Dactylochelifer latreillii",0
"54_F","Dactylochelifer latreillii",0
"55_F","Dactylochelifer latreillii",0
"56_F","Dactylochelifer latreillii",0
"57_F","Dactylochelifer latreillii",0
"58_F","Dactylochelifer latreillii",0
"59_F","Dactylochelifer latreillii",0
"6_F","Dactylochelifer latreillii",0
"60_F","Dactylochelifer latreillii",0
"61_F","Dactylochelifer latreillii",0
"62_F","Dactylochelifer latreillii",0
"63_F","Dactylochelifer latreillii",0
"64_F","Dactylochelifer latreillii",0
"65_F","Dactylochelifer latreillii",0
"66_F","Dactylochelifer latreillii",1
"67_F","Dactylochelifer latreillii",0
"68_F","Dactylochelifer latreillii",0
"69_F","Dactylochelifer latreillii",0
"7_F","Dactylochelifer latreillii",0
"70_F","Dactylochelifer latreillii",0
"73_F","Dactylochelifer latreillii",0
"74_F","Dactylochelifer latreillii",0
"75_F","Dactylochelifer latreillii",0
"76_F","Dactylochelifer latreillii",0
